id,name,domain,vertical_broad,industry,bucket,reason
c33b4b57-a7c4-4884-9f54-42fc868bc30e,GRABB Staffing,grabbstaffing.com,Software/TI,Staffing and Recruiting,review,No strong subsegment signal
9153cd70-d822-4236-a0e6-1c978c938e8e,Soluciones Empresariales JAMAR SA de CV,,Finanzas/Seguros,Financial Services,review,No strong subsegment signal
a2c20783-05c1-44ec-8a54-6751009f255f,Soluciones En Pensiones,,Finanzas/Seguros,Insurance,review,No strong subsegment signal
51d6171a-a766-427a-893f-84464b3a6b0b,MoviMED,movimed.mx,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
4c722227-1ad1-4350-8bc0-924a5be3307c,Ankle Steel México,ankle.com.mx,Energía,industrial machinery manufacturing,review,No strong subsegment signal
5ae2788c-a37d-414e-88bf-2f285a258d04,Soluciones Laborales Mx,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f94635a7-2819-4a21-8838-3d9bcdd54de2,Grupo5LG,grupo5lg.com,Sin clasificar,Business Consulting and Services,review,No strong subsegment signal
5bfb92b1-3400-4cad-9a9d-23648ae794a4,groui,groui.mx,Sin clasificar,Human Resources Services,review,No strong subsegment signal
7a7b9f1c-91d5-42da-aab2-7def693a8d62,Soluciones RH Grupo F,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
88906d31-5608-4a70-8a3f-2e3c24df9c05,SUA Talentos,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
872d1a67-b7f4-4383-a799-1d6dee13c2be,Grhowin,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
9ce51fee-ad5e-449b-90bc-b9ae818d912e,AKOPET MACHINES,akopet.com,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
b8f29a1b-2948-42f4-898f-4ccaeb4380d2,Tecnosuiza SA de CV,tecnosuiza.com,Otros,industrial machinery manufacturing,review,No strong subsegment signal
765f0f1e-8066-453b-94df-2aa9974758bc,Aspe Recursos Humanos Sa De Cv,grupoaspe.com,Sin clasificar,,review,No strong subsegment signal
b37f4c74-1737-48fe-872e-47734248feeb,Minem,,Otros,Information Services,review,No strong subsegment signal
6df8ffd2-bae1-4693-ab0d-4ec512fdf4fd,SOMARA Marketing,,Telecom/Medios,Advertising Services,review,No strong subsegment signal
90df964a-d258-4384-80c6-e018569b67c1,Jesus Duran - Encuentra Talento y Consigue Empleo,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
347445a5-2ec2-4352-b0d7-731a562f138c,Spark Cultura,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
beadfe89-f72b-41b5-a792-717aff6004ea,Blindaje Total,blindajetotal.com,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
bad051c8-bafa-4bc6-b9ea-d5e648bacefe,RH2-Reconocimiento de Habilidades Humanas,rh2.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
407d72c3-ef6e-4123-8edd-75121e506bc8,The Hunter México,thehunter.com.mx,Sin clasificar,Staffing and Recruiting,review,No strong subsegment signal
574ca009-98f9-4bb1-a699-9d2a06fa1602,SRL,,Logística y Transporte,"Transportation, Logistics, Supply Chain and Storage",3pl_warehousing,3PL/warehouse with transport signal
3f405a1e-a0d6-447b-ae23-1a7e6c0ae22a,Nelli Aca,,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
26fe7dde-dd58-491e-9515-300346886c25,staffhumanpro,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
94b8e1cf-fa4e-48e0-b76e-233eb5a0bdc7,AKOPET MACHINES,akopet.net,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
bae93ef5-380f-4711-ab50-40ab381c1d28,Akopet,usakopet.com,Manufactura/Industrial,,review,No strong subsegment signal
f657cb01-f1d6-4fcd-ac08-a4eea8f795af,MIS Implants México,misimplants.com.mx,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
5c3937a2-6149-4be9-9739-119f358d85c9,STARHUNTER Cazadores de Talento,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
92ced600-8815-4f2e-a448-6c915737290e,Sun Clean Services,,Energía,Utilities,review,No strong subsegment signal
1c1daeab-3f2d-446e-abc7-8edd883e8d25,"SWAT ""Comité de Reclutamiento Puerto Vallarta y Bahía de Banderas""",,Salud y Farma,Hospitality,review,No strong subsegment signal
dfb27459-c107-46e4-93c3-9ecb6a671c7a,Switch,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
e06bd2e3-3d50-4c8c-b568-139667584ed8,Sistemas aKúbica,akubica.com,Software/TI,business consulting and services,review,No strong subsegment signal
7e605db6-abe2-479d-b1e0-f3eb034efe3e,LEXCAR Autos nuevos multimarca,lexcar.mx,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
f80e48df-ef15-42b7-9588-7bb14e094dc2,Laser Manufacturing,lasermanufactura.com,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
f2d7f7f2-89f4-4bd6-8473-2dd937340724,SyncSynapse IT,,Otros,"Technology, Information and Internet",review,No strong subsegment signal
1e80d3b5-0984-47dc-a112-43dbfb275417,Agencia de Reclutamiento Cancun,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
7d751069-e893-46eb-b4f9-21b17c6cd69c,Grupo Constructor GERMO,,Construcción/Inmobiliario,Construction,review,No strong subsegment signal
bbe8b9a0-6442-48e3-920f-c04bed76b914,Talent & Consulting Co.,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
38257ff8-184b-4b62-8f7f-e59e7fd27aa3,Grupo INTEGRA mx,grupointegraclecon.com.mx,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
7ec974ae-8a3a-43c9-a359-5ff80a661cfb,360 BPS,360bps.com.mx,Sin clasificar,Business Consulting and Services,review,No strong subsegment signal
226671a3-168a-46e2-8f5f-060a1f98a3b3,Talent Depot,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
4be4815f-9408-46d2-98c2-3f06dadd7f5e,Talento Resonante,,RRHH/Talento,Human Resources,review,No strong subsegment signal
d3d6d239-581e-4397-9f74-17eec9ce3564,Talent in SLP,,Manufactura/Industrial,Mechanical or Industrial Engineering,review,No strong subsegment signal
4ae67910-0b00-4ec3-a09f-e164d6df5b31,Talent Manufacturing,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
72c42c0b-2832-40af-ae14-52e6f15ec99a,ProOil de México,prooil.com.mx,Manufactura/Industrial,automation machinery manufacturing,review,No strong subsegment signal
babde88d-ac83-4698-9d35-464c7f58f311,LionSceller,lionsceller.com.mx,Automotriz,packaging and containers manufacturing,review,No strong subsegment signal
aa8143b6-6c1a-4c4a-8c39-d39d42a08802,Talent Matched Mx,,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
86b3e8d1-8e65-468d-baa9-31e3ccf917b2,Euromex Logística Internacional,euromex-li.com,Manufactura/Industrial,truck transportation,transport_terrestre,Ground transport / trucking / delivery
81ba2390-2013-4d23-ad07-f102d325fa9a,TalentOk,,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
59668b6b-f7a4-4a47-8cc7-0ed1115a460e,ITalent4U - IT Talent for Social Good,,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
ac68413d-f6a7-422d-bf8b-1e63d49d36e6,Talent Consulting by Logos,,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
46bc9ddd-3426-4c46-8fef-b66cdb893c96,Sniper Human Target,sniperht.com.mx,RRHH/Talento,Business Consulting and Services,review,No strong subsegment signal
f583b659-d220-4da9-afd0-b2a928ed5c9b,Baja Star Talent,bajastartalent.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
b94ff06c-8f10-4e2d-976f-451470057316,Baja Brewing Company,bajabrewingcompany.com,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
88e650c7-e051-408c-b4e8-14421dce6e54,Talented.soy,,RRHH/Talento,Human Resources,review,No strong subsegment signal
8ad29498-dc92-48ff-b16b-52b7912b432e,Talento-RH,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
e50263cd-0264-4726-b80b-25d888d91ae5,Talentelo,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
df71c00d-f219-44c5-9ae2-5eb387d3e7e8,GRUPO RELSA,gruporelsa.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f74a4479-6dad-4c2f-8d96-bbffc343f56d,ANAFAPYT,anafapyt.org.mx,Química,non-profit organizations,review,No strong subsegment signal
7e8cf4a4-d037-4d12-9010-d82f81f3785e,Galau consultoria,galauconsultoria.com,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
2cd5f17c-fbc6-48b9-af53-ab1ec9cfa80d,Talent in Talent,,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
97a4b6d2-93e6-47af-a6b7-447dade1ed60,Talentiz MX,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
b12c1b1f-5bac-403d-9d38-f6443f1ebaaa,Hacienda Paraíso Eventos,haciendaparaiso.com.mx,Telecom/Medios,Events Services,review,No strong subsegment signal
b063bb79-b7b4-416f-969a-49fc37036624,Talent Link MX,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
7a5e4440-eda8-4435-a33c-aed1576aacee,Talent Network Company,,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
7fa0c6aa-e47a-457a-8ac7-9f1782f36a8b,Talento Ejecutivo TE,,RRHH/Talento,Human Resources,review,No strong subsegment signal
36b9749f-cccc-4f20-b145-79a757fc500a,"Talento Humano en Outsourcing, S.C.",,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
930ed1f0-30c4-4112-bbd1-b2fd9e3f3469,Talento Mexicano,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f3b22704-79bb-495e-ae01-a7799b33d99e,Talento Portuario,,RRHH/Talento,Human Resources Services,maritime_shipping,Maritime / shipping
8afe466a-ceb1-4cbd-97c6-fdf7dbd18e60,Virket Group,virket.com,Otros,"technology, information and internet",review,No strong subsegment signal
41e0eb03-7cb6-4cf9-b871-28b910c599f9,HELEN Reclutamiento,helenreclutamiento.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f3d6eae6-1d10-4743-9145-1cfb08a7a27e,Talento 9,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
bb9ae175-d386-4a6b-8f64-a23d2d36ff09,Góngora Traconis & Asociados,gtaseguros.com.mx,Sin clasificar,Insurance Agencies and Brokerages,freight_forwarding,Freight forwarding or broker
e5d6ee09-5d79-462c-abf5-0480a001bee2,Talento en su punto,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
9082d839-389d-444c-b2f4-aa4c67811fcc,Guimark,guimark.com,Telecom/Medios,Advertising Services,review,No strong subsegment signal
b337cd86-fd96-40e9-b426-e095f9d9aa3a,AT Grupo Los Cerritos,,Agroindustria,Farming,review,No strong subsegment signal
cce275eb-ef9e-46c4-8e62-7b9cb7d3cdcd,Guia Laboral,guialaboral.com.mx,Sin clasificar,Staffing and Recruiting,review,No strong subsegment signal
9d83be24-71a0-4d13-8f83-d63c59807d83,Talento Especializado y Asociados,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
1bc09486-3503-4256-8a47-68ce2fa3119b,Talentos Humano,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
8cab23e3-f212-4fc9-a96d-3abaf83cab95,Talentosy,,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
e35674b1-f755-4498-b749-3151d121215c,Tips de RH,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
61ffde87-c67d-4146-842d-eb4bc5d9b804,Talentry,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
3c66811c-f642-48d0-8a7b-b3d67a91622e,Alchemia: In the Business of Transformation®,alchemia.com.mx,Otros,advertising services,review,No strong subsegment signal
a54a6786-9dc1-40b6-96f3-11905a69157e,Hygge,hygge-express.com,Logística y Transporte,,review,No strong subsegment signal
5ebd081b-dd63-4195-8929-117a363dbcfa,H4H - IT HUNTERS,h4h.com.mx,Software/TI,Staffing and Recruiting,review,No strong subsegment signal
18b079cd-f7eb-440c-85bf-055577ff15b1,Talentum Servicios Integrales,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
b6c6247f-0d6c-4253-a21e-e92ea55c12b2,Talentum TI,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
c91975a8-ddf1-435c-9b95-38d16321725d,Talentum - Servicios de Reclutamiento Especializado,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
63eea673-b2ea-42e8-bc8f-960a4ff2961f,Talent Wizard MX,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
b301afed-155d-4013-93d4-70d594a6b2c7,TM Reclutamiento,,RRHH/Talento,Human Resources,review,No strong subsegment signal
21dcd930-ccef-4b97-a605-1fbe0fbeaedf,HappyClient MX,happyclient.mx,RRHH/Talento,Outsourcing and Offshoring Consulting,review,No strong subsegment signal
ba499554-f043-41db-8100-c5d7c6332f74,Teachers Latin America,teachers-latin-america.com,Retail/Consumo,Education Administration Programs,review,No strong subsegment signal
118b744a-1b92-4087-a212-175e4990204a,TAP Human Resources,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f8b63cac-8cd7-4495-b8ce-e5d7590d945d,MIS Industrial Supplies and Services,misindustrial.com.mx,Automotriz,"appliances, electrical, and electronics manufacturing",review,No strong subsegment signal
b26b5966-3792-4d3a-bfdd-b64d971e7837,H&B Talent Attraction,hbtalent.mx,Sin clasificar,Staffing and Recruiting,review,No strong subsegment signal
52a7e425-95bc-4906-a1de-7ce368ae32fb,TAP Consultancy Services,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
4188b0ce-616c-459b-ace1-6809640e2cfd,Fundamento,fundamento.media,Finanzas/Seguros,Information Services,review,No strong subsegment signal
7f013828-d801-4c93-aa97-ddad2bbc88e4,Enrique Robles The Employment Coach,employmentcoach.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
32fe5018-1af4-43ca-9036-07f5d39429bc,Headhunter X,headhunter-x.com,Otros,Staffing and Recruiting,review,No strong subsegment signal
904f6637-e0af-41bc-876c-f8a962534bd8,Target León,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
65052162-329f-4437-acb0-9e419eeb077c,Taylor Consulting,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
d5fb65db-8e3a-4a1a-a753-ecdd5cb2d212,Taylor & Taylor,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
7ec9c294-eed3-4554-aa1c-0d1033428971,MAGNITALENT,magnitalent.com,RRHH/Talento,Human Resources,review,No strong subsegment signal
231eda20-28b2-4b1f-a62a-01359d78b727,Tech Santé,,Manufactura/Industrial,Pharmaceutical Manufacturing,review,No strong subsegment signal
4203bfcf-958e-4960-83c9-38695d709b8e,Alfamaq S.A. de C.V.,alfamaq.mx,Manufactura/Industrial,machinery manufacturing,review,No strong subsegment signal
535b5225-8b25-4fc2-b548-e9b818734604,Al Día,aldia.club,Sin clasificar,financial services,review,No strong subsegment signal
72aab9ad-5a70-443b-ab3a-75e0bd10b7aa,Tech Soochika,,Software/TI,Information Technology and Services,review,No strong subsegment signal
d37883fd-22e4-43b4-a5d1-9dbfbbd328b1,TALENTUMXCEL,,Retail/Consumo,Retail,review,No strong subsegment signal
98daa17a-5db9-4c8d-bc5f-5d5db488c449,TEZA Estudios Socioeconomicos,,Telecom/Medios,Advertising Services,review,No strong subsegment signal
626de031-78e3-4f9d-9408-ed6757e4d427,THAVA Reclutamiento especializado,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
33ba41a3-0827-444a-973d-c299b5cbaf4f,H&F Consultores Empresariales,hfconsultores.com,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
7d74f6a6-9284-446e-844c-8c7eeb7a7762,Meyser Distribución,meyser.com,Logística y Transporte,Freight and Package Transportation,transport_terrestre,Ground transport / trucking / delivery
224ec6a3-5f3d-4bdb-bde5-49c19b7bea3d,HUMAN FACTOR SOLUTIONS,hfscabo.com,Sin clasificar,Human Resources Services,review,No strong subsegment signal
1e346758-1d33-44cb-aca9-43be4624cbd8,The Orange Back Office,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
ca29ded4-f7e9-4d4d-b766-4b093192a45e,The Staffing Company Mx,,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
5ff9669d-b9d3-4c84-a18c-31dae1659f19,Thésis Capital Humano,,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
4dcc1686-60c4-47fc-84c8-c861eed9dcd5,INTRAMET,intrametmx.com,Logística y Transporte,industrial machinery manufacturing,transport_terrestre,Ground transport / trucking / delivery
936df4d6-9dd4-4e63-a9cb-742d1ed562d5,Hidden Talents,hiddentalents.com.mx,Sin clasificar,Human Resources Services,review,No strong subsegment signal
2af035a4-fa35-4e6b-9344-e8440a4525cc,Hiring Mx,hiringmx.com,Sin clasificar,Human Resources Services,review,No strong subsegment signal
72744537-3527-4bfb-936f-daa0be1da2b8,TIEX Consulting,,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
48e7bc8f-a2e9-490c-bd81-8319acae7b87,J Working,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
5dd9aa55-dad4-4e46-8fd0-7892e3530bee,SUMATalent,,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
789e408a-18d8-4751-8deb-87a8441a678b,HIT(Hitalent),hitalent.com.mx,Software/TI,Information Technology and Services,review,No strong subsegment signal
3bc4251e-e533-4899-9874-872c16c30e8d,Training Solution Service,,Educación,Education Administration Programs,review,No strong subsegment signal
d61f54b9-dc6c-47c3-856a-788409eaa854,Hunters Americas (HA),hlghunters.com,Sin clasificar,Human Resources Services,review,No strong subsegment signal
307eeac1-1f90-4704-839b-fe2d9ba3c243,Travitude Experience,,Otros,Travel Arrangements,review,No strong subsegment signal
4806214d-9d19-49cc-a5f8-4732c546962a,Strong Parts S.A. de C.V.,strongparts.com.mx,Alimentos y Bebidas,industrial machinery manufacturing,transport_terrestre,Ground transport / trucking / delivery
b8420516-f537-4ed6-accb-a63ed05149c9,Tres M Producciones,,Otros,Events Services,review,No strong subsegment signal
7e202d75-b08e-4907-8897-ef8bf0938f03,Autopartes y Repuestos SLP S.A. de C.V.,silverline.com.mx,Automotriz,machinery manufacturing,review,No strong subsegment signal
5d30bdfd-7c65-44d9-8b17-b71d0914c4cf,Honey and Power,honeyandpower.com,Alimentos y Bebidas,Human Resources,review,No strong subsegment signal
